price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,sale_year,house_age,age_since_renovation,is_renovated,Total_rooms,Price_per_sqft,Rooms_per_floor,basement_ratio,LivingLot_ratio,cluster
353500.0,3,2.5,2020,4845,2.0,0,0,3,7,2020,0,47.3848,-122.033,1930,5134,2015,14,14,0,5.5,175.0,2.75,0.0,0.4169246646026832,0
435000.0,2,1.75,1910,12142,1.0,0,0,3,9,1910,0,47.6276,-122.053,2580,12326,2014,38,38,0,3.75,227.74869109947645,3.75,0.0,0.15730522154505025,2
241000.0,3,1.0,1150,10000,1.0,0,0,3,6,1000,150,47.5075,-122.262,1340,10000,2014,63,63,0,4.0,209.56521739130434,4.0,0.13043478260869565,0.115,0
885000.0,4,2.75,2730,3560,1.5,0,0,3,8,1550,1180,47.6737,-122.304,1860,3560,2014,93,7,1,6.75,324.1758241758242,4.5,0.43223443223443225,0.7668539325842697,1
799200.0,6,3.0,2890,2370,2.5,0,0,3,7,2290,600,47.6227,-122.323,2180,2460,2014,108,108,0,9.0,276.53979238754323,3.6,0.20761245674740483,1.219409282700422,1
760000.0,3,2.5,2280,12746,1.0,0,0,4,8,1490,790,47.6362,-122.175,2100,12746,2015,42,42,0,5.5,333.3333333333333,5.5,0.34649122807017546,0.17887964851718186,2
270000.0,2,1.0,1040,5700,1.0,0,0,3,6,1040,0,47.519,-122.26,1380,5700,2014,92,92,0,3.0,259.61538461538464,3.0,0.0,0.1824561403508772,0
675000.0,4,1.75,2440,7475,1.0,0,0,4,9,2040,400,47.6339,-122.096,2040,8480,2015,46,46,0,5.75,276.6393442622951,5.75,0.16393442622950818,0.32642140468227426,2
499000.0,3,2.5,1720,5940,1.0,0,0,4,8,1000,720,47.6631,-122.129,1720,6136,2014,37,37,0,5.5,290.1162790697674,5.5,0.4186046511627907,0.2895622895622896,2
1202500.0,3,2.5,3430,28718,1.5,0,0,3,10,3430,0,47.6477,-122.183,3440,35021,2014,30,30,0,5.5,350.58309037900875,3.6666666666666665,0.0,0.11943728671913086,2
320000.0,4,2.5,2570,4865,2.0,0,0,3,8,2570,0,47.3588,-122.038,2570,4933,2014,9,9,0,6.5,124.5136186770428,3.25,0.0,0.5282631038026722,0
890000.0,4,3.25,4360,210254,1.0,0,0,3,10,2320,2040,47.4375,-122.008,2410,87120,2015,15,15,0,7.25,204.12844036697248,7.25,0.46788990825688076,0.020736823080654828,2
275000.0,4,2.75,2060,7350,1.0,0,0,3,7,1210,850,47.3424,-122.275,1940,7420,2014,36,36,0,6.75,133.49514563106797,6.75,0.41262135922330095,0.2802721088435374,0
490000.0,4,2.5,3020,8302,2.0,0,0,4,10,3020,0,47.363,-122.127,3020,8406,2014,20,20,0,6.5,162.25165562913907,3.25,0.0,0.36376776680317996,0
550000.0,3,2.5,2340,4200,1.5,0,0,3,7,1540,800,47.6033,-122.303,1590,4200,2014,108,108,0,5.5,235.04273504273505,3.6666666666666665,0.3418803418803419,0.5571428571428572,1
390000.0,5,2.0,2400,9537,1.0,0,0,5,7,1210,1190,47.5112,-122.186,1760,9533,2015,56,56,0,7.0,162.5,7.0,0.49583333333333335,0.2516514627241271,0
277000.0,3,2.25,1610,11920,1.0,0,0,4,7,1110,500,47.3683,-122.279,1690,11839,2014,46,46,0,5.25,172.0496894409938,5.25,0.3105590062111801,0.13506711409395974,0
236000.0,3,1.75,1090,7647,1.0,0,0,3,7,1090,0,47.2613,-122.302,1660,9219,2015,21,21,0,4.75,216.5137614678899,4.75,0.0,0.14253955799659998,0
265953.0,3,1.75,1470,13068,1.0,0,0,4,7,1470,0,47.3096,-122.197,2090,16988,2015,40,40,0,4.75,180.9204081632653,4.75,0.0,0.11248852157943066,0
545000.0,3,2.25,1670,6240,1.0,0,0,4,8,1240,430,47.6413,-122.113,1910,7000,2015,41,41,0,5.25,326.34730538922156,5.25,0.25748502994011974,0.2676282051282051,2
535000.0,3,2.5,1850,10109,2.0,0,0,3,8,1850,0,47.7163,-122.229,1780,9660,2014,23,23,0,5.5,289.18918918918916,2.75,0.0,0.18300524285290334,1
1450000.0,3,2.75,3940,9671,1.0,0,4,5,9,2140,1800,47.5654,-122.158,3390,9360,2014,47,47,0,5.75,368.02030456852793,5.75,0.45685279187817257,0.40740357770654534,2
490000.0,4,3.0,2330,3497,2.0,0,0,3,9,1920,410,47.554,-122.308,2330,5242,2014,11,11,0,7.0,210.30042918454936,3.5,0.1759656652360515,0.6662853874749786,1
319950.0,4,2.5,2020,7200,1.5,0,0,4,6,2020,0,47.5223,-121.818,1440,7200,2015,61,61,0,6.5,158.3910891089109,4.333333333333333,0.0,0.28055555555555556,2
625000.0,3,1.5,1300,7200,1.0,0,0,5,7,1300,0,47.6821,-122.196,2280,7200,2014,54,54,0,4.5,480.7692307692308,4.5,0.0,0.18055555555555555,1
248000.0,3,1.0,1180,6947,1.0,0,0,4,7,1180,0,47.4233,-122.177,1760,8657,2015,47,47,0,4.0,210.16949152542372,4.0,0.0,0.16985749244278106,0
475000.0,3,1.75,1320,7840,1.0,0,0,3,8,1320,0,47.6024,-122.143,2050,7644,2015,49,49,0,4.75,359.8484848484849,4.75,0.0,0.1683673469387755,2
410000.0,6,2.75,2520,9324,1.0,0,0,4,7,1320,1200,47.7636,-122.294,1820,11000,2014,52,52,0,8.75,162.6984126984127,8.75,0.47619047619047616,0.2702702702702703,1
670000.0,3,2.5,1680,2000,3.0,0,0,3,9,1680,0,47.6604,-122.29,1950,5000,2014,105,16,1,5.5,398.8095238095238,1.8333333333333333,0.0,0.84,1
430000.0,3,2.5,2000,35438,2.0,0,0,3,7,2000,0,47.4733,-121.994,2000,51836,2015,47,10,1,5.5,215.0,2.75,0.0,0.056436593487217114,2
313000.0,2,1.0,1180,4900,1.0,0,0,5,6,1180,0,47.5321,-122.029,1650,7121,2014,60,60,0,3.0,265.2542372881356,3.0,0.0,0.24081632653061225,2
950000.0,3,3.25,3330,15093,2.5,0,0,3,9,3330,0,47.5395,-122.242,4340,20031,2014,26,26,0,6.25,285.2852852852853,2.5,0.0,0.22063208109719737,0
751750.0,2,2.0,1880,5400,1.5,0,0,3,8,1880,0,47.6238,-122.311,1590,5400,2014,112,112,0,4.0,399.8670212765957,2.6666666666666665,0.0,0.34814814814814815,1
760000.0,4,2.5,2990,5280,2.0,0,0,3,9,2210,780,47.5353,-122.066,2990,6299,2014,11,11,0,6.5,254.18060200668896,3.25,0.2608695652173913,0.5662878787878788,2
310650.0,3,1.75,1510,12408,1.0,0,0,4,7,1510,0,47.5069,-122.141,1480,17800,2015,46,46,0,4.75,205.72847682119206,4.75,0.0,0.1216956802063185,0
367500.0,4,3.0,3110,7231,2.0,0,0,3,8,3110,0,47.3279,-122.191,2820,7311,2014,17,17,0,7.0,118.16720257234726,3.5,0.0,0.430092656617342,0
580000.0,4,2.5,2150,5000,2.0,0,0,3,8,2150,0,47.6962,-122.314,2030,6380,2014,13,13,0,6.5,269.7674418604651,3.25,0.0,0.43,1
580000.0,3,2.25,1900,3960,1.5,0,0,3,8,1200,700,47.6122,-122.298,1310,3960,2014,109,109,0,5.25,305.2631578947368,3.5,0.3684210526315789,0.4797979797979798,1
665000.0,4,2.5,2720,10000,2.0,0,0,3,10,2720,0,47.6293,-122.051,2720,10020,2014,27,27,0,6.5,244.48529411764707,3.25,0.0,0.272,2
239950.0,3,2.25,1560,8280,2.0,0,0,4,7,1560,0,47.3393,-122.259,1920,8120,2014,35,35,0,5.25,153.81410256410257,2.625,0.0,0.18840579710144928,0
470000.0,4,2.5,1990,30083,2.0,0,0,3,8,1990,0,47.7678,-122.272,2220,11627,2014,16,16,0,6.5,236.18090452261308,3.25,0.0,0.06615031745504105,1
733000.0,3,1.75,1740,3060,1.0,0,0,5,8,950,790,47.6816,-122.31,1800,3960,2014,84,0,1,4.75,421.264367816092,4.75,0.4540229885057471,0.5686274509803921,1
250000.0,4,2.0,2130,8400,1.0,0,0,3,7,1350,780,47.4133,-122.209,1550,8596,2015,53,53,0,6.0,117.37089201877934,6.0,0.36619718309859156,0.25357142857142856,0
402000.0,4,1.75,1510,9176,1.0,0,0,5,7,1510,0,47.7651,-122.339,1480,9176,2014,57,57,0,5.75,266.2251655629139,5.75,0.0,0.16455972101133393,1
295000.0,5,3.5,2100,5107,2.0,0,0,3,7,1410,690,47.5108,-122.257,1410,5650,2014,15,15,0,8.5,140.47619047619048,4.25,0.32857142857142857,0.4112003132954768,0
355000.0,5,2.5,2344,8000,1.0,0,0,4,8,1560,784,47.3185,-122.377,2344,8000,2014,38,38,0,7.5,151.4505119453925,7.5,0.33447098976109213,0.293,0
289000.0,3,1.5,1970,22486,1.0,0,0,4,6,1970,0,47.4511,-122.089,1850,20160,2014,46,46,0,4.5,146.7005076142132,4.5,0.0,0.08761006848705861,0
376000.0,3,2.25,1470,9140,2.0,0,2,3,7,1470,0,47.7162,-122.349,1400,8204,2014,32,32,0,5.25,255.78231292517006,2.625,0.0,0.16083150984682712,1
212700.0,2,1.0,940,5040,1.0,0,0,3,7,940,0,47.5375,-122.374,940,5040,2014,88,88,0,3.0,226.27659574468086,3.0,0.0,0.1865079365079365,1
325000.0,3,1.75,1780,13095,1.0,0,0,4,9,1780,0,47.367,-122.152,2750,13095,2014,31,31,0,4.75,182.58426966292134,4.75,0.0,0.13592974417716686,0
415000.0,4,2.5,2230,5743,2.0,0,0,3,7,2230,0,47.7245,-121.957,2490,6300,2014,12,12,0,6.5,186.09865470852017,3.25,0.0,0.38829879853734983,2
935000.0,3,2.5,3570,15151,1.0,0,0,4,8,2400,1170,47.7475,-122.364,3140,14375,2015,34,34,0,5.5,261.9047619047619,5.5,0.3277310924369748,0.23562801135238598,1
372000.0,3,2.5,1920,15260,2.0,0,0,3,7,1920,0,47.7317,-121.964,2370,15235,2015,25,25,0,5.5,193.75,2.75,0.0,0.1258191349934469,2
240000.0,3,1.5,1290,8366,1.0,0,0,3,7,1020,270,47.4853,-122.318,1770,8400,2014,57,57,0,4.5,186.04651162790697,4.5,0.20930232558139536,0.15419555343055225,0
334950.0,3,1.75,1880,16262,1.0,0,0,5,7,1880,0,47.5089,-122.155,1900,7972,2014,34,34,0,4.75,178.16489361702128,4.75,0.0,0.11560693641618497,0
426500.0,4,2.5,2960,4640,2.0,0,0,3,9,2960,0,47.3597,-122.04,2750,4623,2015,10,10,0,6.5,144.08783783783784,3.25,0.0,0.6379310344827587,0
430000.0,2,1.75,1840,14874,1.0,0,2,3,8,1300,540,47.4382,-122.348,2920,15084,2015,63,63,0,3.75,233.69565217391303,3.75,0.29347826086956524,0.1237057953475864,0
400000.0,3,1.5,1890,6183,1.0,0,0,3,7,1090,800,47.5396,-122.269,1750,6183,2014,47,47,0,4.5,211.64021164021165,4.5,0.42328042328042326,0.3056768558951965,1
455850.0,3,2.25,1820,6000,1.0,0,0,4,7,1120,700,47.5684,-122.3,1970,6232,2015,51,51,0,5.25,250.46703296703296,5.25,0.38461538461538464,0.30333333333333334,1
1965220.0,4,3.5,4370,8510,2.0,0,1,3,10,3610,760,47.5876,-122.204,2960,10347,2014,11,11,0,7.5,449.7070938215103,3.75,0.17391304347826086,0.5135135135135135,1
400000.0,3,1.75,1530,10731,1.0,0,0,3,7,1530,0,47.7655,-122.244,2100,12593,2014,28,28,0,4.75,261.437908496732,4.75,0.0,0.1425775789767962,1
397500.0,3,1.0,1030,10480,1.0,0,0,4,7,1030,0,47.5742,-122.139,1480,12200,2014,60,60,0,4.0,385.92233009708735,4.0,0.0,0.0982824427480916,2
755000.0,3,2.5,2000,1950,3.0,0,0,3,8,2000,0,47.6476,-122.356,1560,1340,2014,9,9,0,5.5,377.5,1.8333333333333333,0.0,1.0256410256410255,1
287000.0,5,1.5,1730,9230,1.0,0,0,3,7,1010,720,47.4646,-122.184,1730,9230,2014,52,52,0,6.5,165.89595375722544,6.5,0.4161849710982659,0.18743228602383533,0
480000.0,4,2.5,3620,16000,2.0,0,0,3,9,3620,0,47.3711,-122.06,2590,16000,2014,38,38,0,6.5,132.59668508287294,3.25,0.0,0.22625,0
490000.0,3,2.5,2040,9622,2.0,0,0,3,8,2040,0,47.4833,-121.8,2390,9868,2015,20,20,0,5.5,240.19607843137254,2.75,0.0,0.21201413427561838,2
365000.0,3,2.5,2640,6715,2.0,0,0,3,8,1680,960,47.441,-122.125,2260,7373,2014,23,23,0,5.5,138.25757575757575,2.75,0.36363636363636365,0.39314966492926284,0
260000.0,3,2.5,1600,2244,2.0,0,0,3,7,1600,0,47.4899,-122.164,1600,1700,2015,10,10,0,5.5,162.5,2.75,0.0,0.7130124777183601,0
505000.0,4,1.0,1480,12675,1.5,0,0,4,7,1480,0,47.763,-122.342,1820,7995,2015,86,86,0,5.0,341.2162162162162,3.3333333333333335,0.0,0.11676528599605522,1
260000.0,2,1.0,700,4800,1.0,0,0,3,7,700,0,47.6147,-122.3,1440,4800,2014,92,92,0,3.0,371.42857142857144,3.0,0.0,0.14583333333333334,1
430000.0,2,1.0,700,4800,1.0,0,0,3,7,700,0,47.6147,-122.3,1440,4800,2015,93,93,0,3.0,614.2857142857143,3.0,0.0,0.14583333333333334,1
905000.0,4,2.5,3520,12193,2.0,0,0,4,10,3520,0,47.5535,-122.095,3470,11318,2014,21,21,0,6.5,257.10227272727275,3.25,0.0,0.28869023210038547,2
440000.0,3,2.0,1650,6408,2.0,0,0,4,8,1650,0,47.6638,-122.128,1750,6402,2014,37,37,0,5.0,266.6666666666667,2.5,0.0,0.25749063670411987,2
439500.0,4,1.0,1360,5500,1.5,0,0,3,7,1360,0,47.6878,-122.285,1530,5790,2014,64,64,0,5.0,323.1617647058824,3.3333333333333335,0.0,0.24727272727272728,1
270000.0,3,2.0,1350,6696,1.0,0,0,5,6,680,670,47.4919,-122.187,1350,6700,2015,71,71,0,5.0,200.0,5.0,0.4962962962962963,0.20161290322580644,0
306500.0,3,2.5,1970,6291,2.0,0,0,4,7,1970,0,47.3627,-122.073,1980,8852,2015,17,17,0,5.5,155.58375634517768,2.75,0.0,0.3131457637895406,0
380000.0,3,2.0,1470,1656,2.0,0,0,3,8,1310,160,47.5653,-122.369,1470,2288,2014,11,11,0,5.0,258.5034013605442,2.5,0.10884353741496598,0.8876811594202898,1
215000.0,4,1.75,1610,9652,1.0,0,0,5,7,1610,0,47.3281,-122.135,1220,9800,2014,45,45,0,5.75,133.54037267080744,5.75,0.0,0.1668048072938251,0
299900.0,2,1.0,810,6150,1.0,0,0,3,7,810,0,47.7289,-122.34,1080,7200,2015,65,65,0,3.0,370.24691358024694,3.0,0.0,0.13170731707317074,1
1450000.0,4,3.5,2820,7809,2.0,0,0,3,10,2820,0,47.622,-122.195,2630,7904,2015,20,20,0,7.5,514.1843971631206,3.75,0.0,0.36112178255858624,2
239950.0,3,1.0,1900,33888,1.5,0,0,4,5,1900,0,47.2738,-122.271,1430,19200,2014,72,72,0,4.0,126.28947368421052,2.6666666666666665,0.0,0.05606704438149197,0
494000.0,4,2.5,1830,7345,1.0,0,0,4,8,1540,290,47.7741,-122.373,1990,7700,2014,41,41,0,6.5,269.94535519125685,6.5,0.15846994535519127,0.2491490810074881,1
317500.0,4,1.5,1730,7700,1.0,0,0,4,7,1010,720,47.4996,-122.163,1650,8066,2015,52,52,0,5.5,183.52601156069363,5.5,0.4161849710982659,0.22467532467532467,0
670000.0,4,2.5,2110,7291,2.0,0,0,4,7,2110,0,47.6888,-122.201,2350,8625,2015,38,38,0,6.5,317.53554502369667,3.25,0.0,0.2893978878068852,1
650000.0,3,2.5,3060,7831,2.0,0,2,3,9,3060,0,47.5401,-121.861,3140,7438,2014,10,10,0,5.5,212.41830065359477,2.75,0.0,0.390754692887243,2
852000.0,4,2.5,2620,7328,2.0,0,0,3,8,2620,0,47.5514,-122.263,1670,5080,2015,32,32,0,6.5,325.19083969465646,3.25,0.0,0.35753275109170307,1
250000.0,2,1.5,1088,1360,2.0,0,0,3,7,1088,0,47.7094,-122.213,1098,1469,2014,31,31,0,3.5,229.77941176470588,1.75,0.0,0.8,1
264950.0,3,1.5,1400,10853,1.0,0,0,4,7,1400,0,47.4433,-122.194,1620,10849,2014,50,50,0,4.5,189.25,4.5,0.0,0.12899659080438589,0
582500.0,2,2.0,1540,6804,1.0,0,0,5,7,1020,520,47.7044,-122.372,1380,6930,2014,72,72,0,4.0,378.24675324675326,4.0,0.33766233766233766,0.22633744855967078,1
384000.0,3,2.5,1540,1564,2.0,0,0,3,7,1300,240,47.586,-122.313,1540,2875,2015,17,17,0,5.5,249.35064935064935,2.75,0.15584415584415584,0.9846547314578005,1
817000.0,3,1.5,2310,3360,1.5,0,0,3,8,1790,520,47.6431,-122.359,1930,4320,2014,88,88,0,4.5,353.67965367965365,3.0,0.22510822510822512,0.6875,1
320000.0,4,1.75,1730,9520,1.0,0,0,4,7,1730,0,47.4756,-122.157,1550,11211,2014,43,43,0,5.75,184.97109826589596,5.75,0.0,0.18172268907563024,0
445800.0,4,2.25,2070,39446,1.0,0,0,3,8,1470,600,47.7765,-122.276,2140,12043,2014,37,37,0,6.25,215.36231884057972,6.25,0.2898550724637681,0.05247680373168382,1
263300.0,2,1.0,900,4500,1.0,0,0,3,7,900,0,47.5273,-122.265,1175,5320,2015,64,64,0,3.0,292.55555555555554,3.0,0.0,0.2,0
215000.0,3,1.0,860,6635,1.0,0,0,3,6,860,0,47.7508,-122.339,1170,8000,2015,63,63,0,4.0,250.0,4.0,0.0,0.12961567445365485,1
842500.0,5,4.0,2980,4500,1.5,0,0,3,7,2070,910,47.6736,-122.323,1560,4225,2014,93,93,0,9.0,282.71812080536915,6.0,0.3053691275167785,0.6622222222222223,1
850000.0,5,4.0,2980,4500,1.5,0,0,3,7,2070,910,47.6736,-122.323,1560,4225,2015,94,94,0,9.0,285.23489932885906,6.0,0.3053691275167785,0.6622222222222223,1
386000.0,5,2.5,2740,12413,2.0,0,0,3,7,2740,0,47.4199,-122.183,1900,7416,2014,24,24,0,7.5,140.87591240875912,3.75,0.0,0.22073632482075245,0
251100.0,4,2.5,1790,5257,2.0,0,0,3,7,1790,0,47.3849,-122.204,1680,5320,2014,18,18,0,6.5,140.27932960893855,3.25,0.0,0.34049838310823666,0
435000.0,3,1.75,1750,16748,1.0,0,0,3,7,1330,420,47.7421,-122.089,1750,16050,2014,36,36,0,4.75,248.57142857142858,4.75,0.24,0.10449008836876045,2
870000.0,4,4.0,3610,12811,2.0,0,0,3,10,3610,0,47.5812,-121.993,3530,11783,2014,14,14,0,8.0,240.9972299168975,4.0,0.0,0.2817890875029272,2
800000.0,6,1.0,1430,20620,2.0,0,0,3,7,1430,0,47.6255,-122.209,2450,10080,2015,61,61,0,7.0,559.4405594405595,3.5,0.0,0.06935014548981572,1
555000.0,3,1.75,1570,15500,1.0,0,0,4,7,1570,0,47.6916,-122.122,1610,7500,2014,46,46,0,4.75,353.5031847133758,4.75,0.0,0.10129032258064516,2
280000.0,2,1.0,2280,37500,2.0,0,0,3,7,2280,0,47.525,-122.389,2360,6000,2014,82,82,0,3.0,122.80701754385964,1.5,0.0,0.0608,1
356000.0,3,1.0,940,2366,1.0,0,0,3,6,940,0,47.6744,-122.383,1500,5000,2015,99,99,0,4.0,378.72340425531917,4.0,0.0,0.3972950126796281,1
675000.0,4,2.5,2920,6000,2.0,0,4,3,9,2920,0,47.5333,-121.859,3100,6001,2014,10,10,0,6.5,231.16438356164383,3.25,0.0,0.4866666666666667,2
605000.0,4,2.25,2260,11900,2.0,0,0,3,9,2260,0,47.6415,-122.057,2470,11900,2014,38,38,0,6.25,267.6991150442478,3.125,0.0,0.1899159663865546,2
690500.0,5,2.0,2000,4211,1.5,0,2,4,7,1280,720,47.6283,-122.301,1680,4000,2014,106,106,0,7.0,345.25,4.666666666666667,0.36,0.4749465685110425,1
437000.0,2,1.75,1440,4225,1.0,0,0,3,8,1440,0,47.7143,-122.032,1680,6200,2014,9,9,0,3.75,303.47222222222223,3.75,0.0,0.3408284023668639,2
850000.0,5,2.0,2310,13430,1.5,0,0,4,8,2310,0,47.6395,-122.203,2810,13906,2014,48,48,0,7.0,367.965367965368,4.666666666666667,0.0,0.1720029784065525,1
350000.0,4,2.25,2300,4600,1.5,0,0,4,7,1340,960,47.5895,-122.311,1540,3000,2014,110,110,0,6.25,152.17391304347825,4.166666666666667,0.41739130434782606,0.5,1
480000.0,2,2.25,1490,6770,1.5,0,0,3,8,1490,0,47.5577,-122.297,1820,7875,2014,88,88,0,4.25,322.1476510067114,2.8333333333333335,0.0,0.22008862629246675,1
379500.0,3,2.25,1830,25641,2.0,0,0,3,8,1830,0,47.4786,-122.112,1500,25641,2014,25,25,0,5.25,207.37704918032787,2.625,0.0,0.07137007137007137,0
600000.0,5,4.5,4440,9784,2.0,0,0,3,10,4440,0,47.4702,-122.275,2720,10080,2014,2,2,0,9.5,135.13513513513513,4.75,0.0,0.4538021259198692,0
1436000.0,4,3.5,4970,16582,2.0,0,3,4,11,3930,1040,47.5496,-122.12,3580,13335,2015,23,23,0,7.5,288.93360160965796,3.75,0.20925553319919518,0.2997225907610662,2
303000.0,2,1.5,1000,1075,2.0,0,0,3,7,840,160,47.5708,-122.288,1000,1083,2014,7,7,0,3.5,303.0,1.75,0.16,0.9302325581395349,1
800000.0,4,2.5,4940,10037,1.0,0,4,3,9,3450,1490,47.5095,-122.247,2430,9272,2015,62,62,0,6.5,161.94331983805668,6.5,0.3016194331983806,0.4921789379296603,0
549000.0,2,2.0,1980,6000,1.5,0,0,5,7,1220,760,47.6809,-122.351,1280,3900,2014,108,108,0,4.0,277.27272727272725,2.6666666666666665,0.3838383838383838,0.33,1
324950.0,3,2.5,1560,9600,1.0,0,0,3,7,1210,350,47.457,-122.27,2070,9600,2014,50,50,0,5.5,208.30128205128204,5.5,0.22435897435897437,0.1625,0
170000.0,2,1.0,870,6537,1.0,0,0,3,6,870,0,47.4906,-122.306,1100,8701,2014,66,66,0,3.0,195.4022988505747,3.0,0.0,0.13308857273978889,0
178000.0,3,1.0,840,6500,1.0,0,0,5,6,840,0,47.3704,-122.08,870,5200,2014,45,45,0,4.0,211.9047619047619,4.0,0.0,0.12923076923076923,0
144000.0,3,1.0,1250,8314,1.0,0,0,3,6,1250,0,47.4522,-122.178,1188,7700,2015,57,57,0,4.0,115.2,4.0,0.0,0.15034880923743085,0
1580000.0,4,2.75,3120,20031,1.0,0,2,4,9,1980,1140,47.5389,-122.242,3330,18777,2015,61,18,1,6.75,506.4102564102564,6.75,0.36538461538461536,0.15575857420997455,0
258000.0,2,1.0,750,7000,1.0,0,0,3,6,750,0,47.5655,-121.89,1100,8777,2015,83,83,0,3.0,344.0,3.0,0.0,0.10714285714285714,2
345000.0,3,1.75,710,5050,1.0,0,0,4,6,710,0,47.5194,-122.375,900,5050,2014,64,64,0,4.75,485.9154929577465,4.75,0.0,0.1405940594059406,1
470000.0,3,1.75,2290,14800,1.0,0,0,3,8,1620,670,47.7735,-122.273,2320,12474,2014,49,49,0,4.75,205.24017467248908,4.75,0.2925764192139738,0.15472972972972973,1
2903000.0,5,2.5,3750,91681,2.0,1,4,3,10,3750,0,47.5379,-122.264,3540,24293,2015,90,90,0,7.5,774.1333333333333,3.75,0.0,0.04090269521493003,1
350000.0,3,1.5,980,7790,1.0,0,0,5,7,980,0,47.7141,-122.213,1390,7280,2014,45,45,0,4.5,357.14285714285717,4.5,0.0,0.1258023106546855,1
225500.0,2,1.75,1590,11276,1.0,0,0,4,7,1590,0,47.3177,-122.21,1750,10687,2014,42,42,0,3.75,141.8238993710692,3.75,0.0,0.14100744945015964,0
473000.0,2,1.0,940,4000,1.0,0,0,3,6,720,220,47.6488,-122.385,1180,6000,2015,73,73,0,3.0,503.1914893617021,3.0,0.23404255319148937,0.235,1
279000.0,3,1.75,1750,9623,1.0,0,0,3,7,1150,600,47.3997,-122.313,1820,9623,2015,53,53,0,4.75,159.42857142857142,4.75,0.34285714285714286,0.1818559700717032,0
470000.0,3,1.0,1460,8227,1.0,0,0,3,6,880,580,47.7009,-122.301,1530,8128,2015,67,67,0,4.0,321.9178082191781,4.0,0.3972602739726027,0.17746444633523764,1
565000.0,3,1.75,1540,4800,1.0,0,0,4,6,770,770,47.67,-122.284,1510,4080,2014,89,89,0,4.75,366.8831168831169,4.75,0.5,0.32083333333333336,1
695000.0,3,2.0,2560,6800,1.0,0,1,4,8,1380,1180,47.5506,-122.395,1780,6800,2015,63,63,0,5.0,271.484375,5.0,0.4609375,0.3764705882352941,1
315000.0,3,1.75,1660,37642,1.0,0,0,4,7,1660,0,47.2559,-122.007,2070,54450,2014,23,23,0,4.75,189.75903614457832,4.75,0.0,0.04409967589394825,0
529000.0,3,2.5,1880,4499,2.0,0,0,3,8,1880,0,47.5664,-121.999,2130,5114,2015,22,22,0,5.5,281.3829787234043,2.75,0.0,0.41787063791953766,2
750000.0,5,3.75,3500,101494,1.5,0,0,3,8,3500,0,47.6745,-122.054,3250,38636,2015,48,25,1,8.75,214.28571428571428,5.833333333333333,0.0,0.03448479713086488,2
481500.0,3,2.25,1840,10500,2.0,0,0,3,7,1840,0,47.7326,-122.234,1840,7374,2014,21,21,0,5.25,261.6847826086956,2.625,0.0,0.17523809523809525,1
211000.0,3,2.0,1060,7412,1.0,0,0,3,7,1060,0,47.3897,-122.051,1080,7093,2015,28,28,0,5.0,199.0566037735849,5.0,0.0,0.1430113329735564,0
455000.0,3,2.25,1790,7500,1.0,0,0,3,7,1390,400,47.7321,-122.198,1940,7192,2015,42,42,0,5.25,254.18994413407822,5.25,0.22346368715083798,0.23866666666666667,1
238950.0,2,1.0,810,4838,1.0,0,0,3,5,810,0,47.4909,-122.203,890,4838,2014,76,76,0,3.0,295.0,3.0,0.0,0.16742455560148822,0
722500.0,4,3.5,2600,5100,2.0,0,0,3,8,1820,780,47.6948,-122.395,2000,6720,2014,11,11,0,7.5,277.88461538461536,3.75,0.3,0.5098039215686274,1
795000.0,4,2.5,3230,19193,1.0,0,3,4,8,2000,1230,47.5755,-122.07,3230,13420,2014,41,41,0,6.5,246.13003095975233,6.5,0.38080495356037153,0.1682905225863596,2
327500.0,4,2.25,2240,9600,2.0,0,0,3,8,2240,0,47.361,-122.281,2050,9240,2015,44,44,0,6.25,146.20535714285714,3.125,0.0,0.23333333333333334,0
585000.0,4,3.0,3400,5100,2.0,0,0,3,9,3400,0,47.3548,-122.002,3400,5672,2015,9,9,0,7.0,172.05882352941177,3.5,0.0,0.6666666666666666,0
775000.0,4,2.0,3140,10875,1.0,0,1,3,7,1940,1200,47.6656,-122.406,3300,10080,2014,75,45,1,6.0,246.81528662420382,6.0,0.3821656050955414,0.288735632183908,1
645000.0,4,2.5,2780,4200,2.0,0,0,3,8,2780,0,47.5989,-122.039,2510,4200,2014,13,13,0,6.5,232.01438848920864,3.25,0.0,0.6619047619047619,2
445000.0,4,2.75,2320,12368,1.0,0,0,3,8,1670,650,47.7373,-122.35,2070,9575,2015,47,47,0,6.75,191.81034482758622,6.75,0.2801724137931034,0.18758085381630013,1
257950.0,3,1.75,1370,5858,1.0,0,0,3,7,1370,0,47.3815,-122.313,1400,7500,2014,27,27,0,4.75,188.28467153284672,4.75,0.0,0.23386821440764766,0
375000.0,5,1.75,2230,7560,1.0,0,0,3,7,1230,1000,47.5055,-122.26,1380,6570,2015,56,56,0,6.75,168.16143497757847,6.75,0.4484304932735426,0.294973544973545,0
245000.0,3,2.5,1610,7223,2.0,0,0,3,7,1610,0,47.3661,-122.173,1610,7162,2014,20,20,0,5.5,152.17391304347825,2.75,0.0,0.22289907240758688,0
